-7.29811,-7.61403,-7.95846,-8.33544,-8.74980,-9.20737,-9.71524,-10.28218,-10.91905,-11.63959,-12.46132,-13.40700,-14.50673,-15.80107,-17.34599,-19.22086,-21.54175,-24.48481,-28.32909,-33.53935,-40.93313,-52.01545,-69.45481,-95.38297,-113.62578,-95.38297,-69.45481,-52.01545,-40.93313,-33.53935,-28.32909,-24.48481,-21.54175,-19.22086,-17.34599,-15.80107,-14.50673,-13.40700,-12.46132,-11.63959,-10.91905,-10.28218,-9.71524,-9.20737,-8.74980,-8.33544,-7.95846,-7.61403,-7.29811
-7.22288,-7.53553,-7.87641,-8.24951,-8.65959,-9.11244,-9.61509,-10.17618,-10.80649,-11.51959,-12.33285,-13.26879,-14.35718,-15.63817,-17.16716,-19.02270,-21.31967,-24.23239,-28.03704,-33.19358,-40.51114,-51.47921,-68.73878,-94.39964,-112.45438,-94.39964,-68.73878,-51.47921,-40.51114,-33.19358,-28.03704,-24.23239,-21.31967,-19.02270,-17.16716,-15.63817,-14.35718,-13.26879,-12.33285,-11.51959,-10.80649,-10.17618,-9.61509,-9.11244,-8.65959,-8.24951,-7.87641,-7.53553,-7.22288
-7.14764,-7.45704,-7.79437,-8.16357,-8.56939,-9.01752,-9.51493,-10.07017,-10.69392,-11.39960,-12.20438,-13.13057,-14.20763,-15.47527,-16.98834,-18.82455,-21.09759,-23.97997,-27.74499,-32.84781,-40.08915,-50.94297,-68.02275,-93.41631,-111.28298,-93.41631,-68.02275,-50.94297,-40.08915,-32.84781,-27.74499,-23.97997,-21.09759,-18.82455,-16.98834,-15.47527,-14.20763,-13.13057,-12.20438,-11.39960,-10.69392,-10.07017,-9.51493,-9.01752,-8.56939,-8.16357,-7.79437,-7.45704,-7.14764
-7.07240,-7.37854,-7.71232,-8.07764,-8.47919,-8.92260,-9.41477,-9.96417,-10.58135,-11.27960,-12.07592,-12.99235,-14.05807,-15.31238,-16.80952,-18.62640,-20.87551,-23.72755,-27.45293,-32.50205,-39.66716,-50.40673,-67.30672,-92.43298,-110.11158,-92.43298,-67.30672,-50.40673,-39.66716,-32.50205,-27.45293,-23.72755,-20.87551,-18.62640,-16.80952,-15.31238,-14.05807,-12.99235,-12.07592,-11.27960,-10.58135,-9.96417,-9.41477,-8.92260,-8.47919,-8.07764,-7.71232,-7.37854,-7.07240
-6.99716,-7.30005,-7.63027,-7.99171,-8.38898,-8.82768,-9.31462,-9.85817,-10.46878,-11.15960,-11.94745,-12.85414,-13.90852,-15.14948,-16.63069,-18.42824,-20.65343,-23.47513,-27.16088,-32.15628,-39.24516,-49.87049,-66.59069,-91.44965,-108.94018,-91.44965,-66.59069,-49.87049,-39.24516,-32.15628,-27.16088,-23.47513,-20.65343,-18.42824,-16.63069,-15.14948,-13.90852,-12.85414,-11.94745,-11.15960,-10.46878,-9.85817,-9.31462,-8.82768,-8.38898,-7.99171,-7.63027,-7.30005,-6.99716
-6.92192,-7.22155,-7.54823,-7.90578,-8.29878,-8.73276,-9.21446,-9.75217,-10.35622,-11.03961,-11.81898,-12.71592,-13.75896,-14.98658,-16.45187,-18.23009,-20.43135,-23.22271,-26.86883,-31.81051,-38.82317,-49.33424,-65.87466,-90.46632,-107.76878,-90.46632,-65.87466,-49.33424,-38.82317,-31.81051,-26.86883,-23.22271,-20.43135,-18.23009,-16.45187,-14.98658,-13.75896,-12.71592,-11.81898,-11.03961,-10.35622,-9.75217,-9.21446,-8.73276,-8.29878,-7.90578,-7.54823,-7.22155,-6.92192
-6.84668,-7.14306,-7.46618,-7.81985,-8.20857,-8.63784,-9.11430,-9.64617,-10.24365,-10.91961,-11.69051,-12.57771,-13.60941,-14.82368,-16.27304,-18.03194,-20.20927,-22.97029,-26.57678,-31.46475,-38.40118,-48.79800,-65.15863,-89.48299,-106.59738,-89.48299,-65.15863,-48.79800,-38.40118,-31.46475,-26.57678,-22.97029,-20.20927,-18.03194,-16.27304,-14.82368,-13.60941,-12.57771,-11.69051,-10.91961,-10.24365,-9.64617,-9.11430,-8.63784,-8.20857,-7.81985,-7.46618,-7.14306,-6.84668
-6.77145,-7.06456,-7.38414,-7.73391,-8.11837,-8.54292,-9.01414,-9.54017,-10.13108,-10.79962,-11.56205,-12.43949,-13.45986,-14.66078,-16.09422,-17.83378,-19.98719,-22.71787,-26.28472,-31.11898,-37.97919,-48.26176,-64.44260,-88.49966,-105.42598,-88.49966,-64.44260,-48.26176,-37.97919,-31.11898,-26.28472,-22.71787,-19.98719,-17.83378,-16.09422,-14.66078,-13.45986,-12.43949,-11.56205,-10.79962,-10.13108,-9.54017,-9.01414,-8.54292,-8.11837,-7.73391,-7.38414,-7.06456,-6.77145
-6.69621,-6.98607,-7.30209,-7.64798,-8.02817,-8.44800,-8.91399,-9.43416,-10.01851,-10.67962,-11.43358,-12.30127,-13.31030,-14.49789,-15.91539,-17.63563,-19.76511,-22.46545,-25.99267,-30.77321,-37.55720,-47.72552,-63.72657,-87.51633,-104.25458,-87.51633,-63.72657,-47.72552,-37.55720,-30.77321,-25.99267,-22.46545,-19.76511,-17.63563,-15.91539,-14.49789,-13.31030,-12.30127,-11.43358,-10.67962,-10.01851,-9.43416,-8.91399,-8.44800,-8.02817,-7.64798,-7.30209,-6.98607,-6.69621
-6.62097,-6.90757,-7.22004,-7.56205,-7.93796,-8.35307,-8.81383,-9.32816,-9.90594,-10.55963,-11.30511,-12.16306,-13.16075,-14.33499,-15.73657,-17.43748,-19.54303,-22.21303,-25.70062,-30.42745,-37.13521,-47.18928,-63.01055,-86.53300,-103.08319,-86.53300,-63.01055,-47.18928,-37.13521,-30.42745,-25.70062,-22.21303,-19.54303,-17.43748,-15.73657,-14.33499,-13.16075,-12.16306,-11.30511,-10.55963,-9.90594,-9.32816,-8.81383,-8.35307,-7.93796,-7.56205,-7.22004,-6.90757,-6.62097
